id,date,team_1_name,team_1_score,team_2_name,team_2_score,d_ability_1,d_form_2,d_h2h_1,is_february,is_saturday
59fe40b34825082d03c8126c,2010-06-07 00:00:00,Los Angeles Lakers,94.0,Boston Celtics,103.0,0.08733588303172882,-1.6253913428309967,0.7988663627809863,-0.3969949058425927,-0.48551650892282533
59fe40b34825082d03c8126b,2010-06-09 01:00:00,Boston Celtics,84.0,Los Angeles Lakers,91.0,0.052241706646491984,1.61240324523191,-0.2950602896258439,-0.3969949058425927,-0.48551650892282533
59fe40b34825082d03c8126a,2010-06-11 01:00:00,Boston Celtics,96.0,Los Angeles Lakers,89.0,-0.06996435736116405,1.6122306726180653,-0.43295927630369485,-0.3969949058425927,-0.48551650892282533
59fe40b34825082d03c81269,2010-06-14 00:00:00,Boston Celtics,92.0,Los Angeles Lakers,86.0,-0.014745493056860542,1.59803244292188,-0.2278529463672726,-0.3969949058425927,-0.48551650892282533
59fe40b34825082d03c81268,2010-06-16 01:00:00,Los Angeles Lakers,89.0,Boston Celtics,67.0,-0.033568614874102586,-1.5852817028696335,0.163985953327654,-0.3969949058425927,-0.48551650892282533
59fe40b34825082d03c81267,2010-06-18 01:00:00,Los Angeles Lakers,83.0,Boston Celtics,79.0,0.19895261136547446,-1.5834175113851225,0.5444973781317547,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33de5,2010-10-26 23:30:00,Boston Celtics,88.0,Miami Heat,80.0,0.625033904751673,-0.6385085517444848,1.1625990042347756,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33de4,2010-10-27 02:00:00,Portland Trail Blazers,106.0,Phoenix Suns,92.0,-0.8696690919317227,0.016300903446019064,-0.6529799250655104,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33de3,2010-10-27 02:30:00,Los Angeles Lakers,112.0,Houston Rockets,110.0,1.2150387190922125,-2.2787331420372228,1.0459654737362227,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33de2,2010-10-27 23:00:00,Toronto Raptors,93.0,New York Knicks,98.0,0.338012500272064,-0.19977561562929583,0.3973845105575495,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33de1,2010-10-27 23:00:00,Philadelphia 76ers,87.0,Miami Heat,97.0,-0.8777391825022576,0.34784182911698297,-0.8168336648765143,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33de0,2010-10-27 23:00:00,Cleveland Cavaliers,95.0,Boston Celtics,87.0,-0.26973803688477554,-2.5550792604410226,0.2217902622860126,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33ddf,2010-10-27 23:00:00,Brooklyn Nets,101.0,Detroit Pistons,98.0,-0.18150096430184162,-1.197733355411993,-0.05856640128738945,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33dde,2010-10-28 00:00:00,Memphis Grizzlies,104.0,Atlanta Hawks,119.0,-0.7311079031609395,0.7323964196412416,-1.0142527515649007,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33ddd,2010-10-28 00:00:00,Oklahoma City Thunder,106.0,Chicago Bulls,95.0,0.589389415717956,-0.6774541158236498,0.33986164946256026,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33ddc,2010-10-28 00:00:00,New Orleans Pelicans,95.0,Milwaukee Bucks,91.0,-0.7302719496884146,-0.12034276841926286,-0.2313255561884923,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33ddb,2010-10-28 00:00:00,Minnesota Timberwolves,116.0,Sacramento Kings,117.0,-0.6091387244350929,-0.3110742531058386,-0.5978402683951661,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33dda,2010-10-28 00:30:00,San Antonio Spurs,122.0,Indiana Pacers,109.0,0.7441820796519016,0.39455834258523664,1.0457287051601847,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33dd9,2010-10-28 00:30:00,Dallas Mavericks,101.0,Charlotte Hornets,86.0,0.4509840142241079,-0.3511653271796332,1.0836090725726166,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33dd8,2010-10-28 01:00:00,Denver Nuggets,110.0,Utah Jazz,88.0,-0.08547707733251213,-0.10554025089996727,0.36355328207051196,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33dd7,2010-10-28 02:30:00,Los Angeles Clippers,88.0,Portland Trail Blazers,98.0,-1.7652875837857294,-0.37796834024677495,-1.6840132012489766,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33dd6,2010-10-28 02:30:00,Golden State Warriors,132.0,Houston Rockets,128.0,-0.3568643258512137,-0.8954411444792586,-1.691399216168866,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33dd5,2010-10-29 00:00:00,Orlando Magic,112.0,Washington Wizards,83.0,2.373394936934967,-0.5898771749556144,1.597940557357387,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33dd4,2010-10-29 02:30:00,Utah Jazz,94.0,Phoenix Suns,110.0,-0.6440184944562146,-0.4327005033965002,-0.1451984668784955,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33dd3,2010-10-29 23:00:00,Toronto Raptors,101.0,Cleveland Cavaliers,81.0,-1.1194696767585355,3.1479845499369477,-1.589826888182732,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33dd2,2010-10-29 23:00:00,Philadelphia 76ers,101.0,Atlanta Hawks,104.0,-1.0644595693524734,1.4004329501652024,0.046591793309991726,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33dd1,2010-10-29 23:00:00,Charlotte Hornets,101.0,Indiana Pacers,104.0,0.1142015809130956,0.41919570599977524,-0.07145791033495814,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33dd0,2010-10-29 23:00:00,Brooklyn Nets,106.0,Sacramento Kings,100.0,-0.18143702673112216,0.2935027867471773,0.5018916436925447,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33dcf,2010-10-29 23:30:00,Boston Celtics,105.0,New York Knicks,101.0,1.5153479069862317,-0.7937496832601123,0.8856560523359822,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33dce,2010-10-30 00:00:00,New Orleans Pelicans,101.0,Denver Nuggets,95.0,-1.033685718512905,0.7336400103876819,-1.8704504695949833,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33dcd,2010-10-30 00:00:00,Minnesota Timberwolves,96.0,Milwaukee Bucks,85.0,-1.6844837687511212,-1.1521245490905716,-1.4668510318820456,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33dcc,2010-10-30 00:00:00,Miami Heat,96.0,Orlando Magic,70.0,-1.394582011144909,1.0406100127375508,-0.6725782980659244,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33dcb,2010-10-30 00:00:00,Detroit Pistons,104.0,Oklahoma City Thunder,105.0,-1.3474817560670633,0.9740159266244626,-0.9181128826827278,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33dca,2010-10-30 00:30:00,Dallas Mavericks,90.0,Memphis Grizzlies,91.0,1.1638549687190836,-0.2975825838663255,0.6393401964422871,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33dc9,2010-10-30 02:30:00,Phoenix Suns,106.0,Los Angeles Lakers,114.0,0.1683613333826758,1.4860489918193627,-1.1021659560735937,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33dc8,2010-10-30 02:30:00,Golden State Warriors,109.0,Los Angeles Clippers,91.0,0.8974029503826092,0.28805435043972355,0.9687347095158362,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33dc7,2010-10-30 23:00:00,Memphis Grizzlies,109.0,Minnesota Timberwolves,89.0,0.8725929567528988,1.3311391327424098,-0.1270728846514525,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33dc6,2010-10-30 23:00:00,Indiana Pacers,99.0,Philadelphia 76ers,86.0,0.6867761659015831,-0.9846080856063526,0.46633302759841117,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33dc5,2010-10-30 23:00:00,Chicago Bulls,101.0,Detroit Pistons,91.0,0.6628536540330031,-0.27919783732266296,1.5266668777880257,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33dc4,2010-10-30 23:00:00,Atlanta Hawks,99.0,Washington Wizards,95.0,1.2099828803869501,-0.592486809711499,1.657461592048168,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33dc1,2010-10-30 23:30:00,Milwaukee Bucks,98.0,Charlotte Hornets,88.0,0.07680737968231652,-0.2108151068235388,0.5787865268578054,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33dbf,2010-10-30 23:30:00,Cleveland Cavaliers,104.0,Sacramento Kings,107.0,1.3559544783452944,-1.8102264381133384,1.2243615486286346,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33dc0,2010-10-30 23:30:00,Houston Rockets,94.0,Denver Nuggets,107.0,-0.6842390651799286,1.3589619680812728,-0.12708237491623955,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33dc3,2010-10-30 23:30:00,San Antonio Spurs,90.0,New Orleans Pelicans,99.0,1.132413997410355,0.29800096717887714,1.3064688327715237,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33dc2,2010-10-30 23:30:00,New York Knicks,95.0,Portland Trail Blazers,100.0,-1.0881238525996904,0.9453919187300833,-0.9498062834489266,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33dbe,2010-10-31 17:00:00,Brooklyn Nets,78.0,Miami Heat,101.0,-1.4520061001865407,-1.0043914505611298,-0.5287191160069779,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33dbd,2010-10-31 19:30:00,Los Angeles Clippers,83.0,Dallas Mavericks,99.0,-1.9834886852183815,-0.6063329191488508,-1.5040664466945193,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33dbc,2010-10-31 23:00:00,Oklahoma City Thunder,99.0,Utah Jazz,120.0,0.08938890659123137,0.33649461277842013,0.36116954584785227,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33dbb,2010-11-01 01:30:00,Los Angeles Lakers,107.0,Golden State Warriors,83.0,1.4584892174159985,-1.357044224856839,2.036144707428934,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33dba,2010-11-02 00:00:00,Chicago Bulls,110.0,Portland Trail Blazers,98.0,-0.5898347123155109,0.6186212187595823,-2.5759766097856143,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33db9,2010-11-02 02:00:00,Sacramento Kings,111.0,Toronto Raptors,108.0,-0.4550796558821968,-1.2844458066708864,-0.17508631269643612,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33db8,2010-11-02 02:30:00,Los Angeles Clippers,88.0,San Antonio Spurs,97.0,-2.1018631105668155,-0.9256130215193717,-3.1867431614928066,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33db6,2010-11-02 23:00:00,Cleveland Cavaliers,88.0,Atlanta Hawks,100.0,0.0843496956280916,-1.9797574467432726,1.3367487587687472,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33db7,2010-11-02 23:00:00,Washington Wizards,116.0,Philadelphia 76ers,115.0,-0.0966889680228075,-0.8277306584918895,-0.4257187786642167,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33db4,2010-11-02 23:30:00,Detroit Pistons,86.0,Boston Celtics,109.0,-1.6215726897934468,0.7320482969878918,-1.035762123351702,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33db5,2010-11-02 23:30:00,Miami Heat,129.0,Minnesota Timberwolves,97.0,1.9517388485489906,1.5365003468754532,0.3131732541306458,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33db3,2010-11-03 00:00:00,Milwaukee Bucks,76.0,Portland Trail Blazers,90.0,-0.207815918800431,0.3162244967595787,-1.1091953340219585,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33db2,2010-11-03 02:30:00,Los Angeles Lakers,124.0,Memphis Grizzlies,105.0,1.5299836747745388,-1.9753651089626183,1.5971216886883302,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33db1,2010-11-03 23:00:00,Philadelphia 76ers,101.0,Indiana Pacers,75.0,-0.7580990189966689,0.9864757882821543,-0.6303980073844382,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33db0,2010-11-03 23:00:00,Orlando Magic,128.0,Minnesota Timberwolves,86.0,2.9577856309240915,0.5959444976279943,2.120761070098745,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33daf,2010-11-03 23:00:00,Brooklyn Nets,83.0,Charlotte Hornets,85.0,-1.0961237467714846,-0.8165562406317369,0.06334849191077761,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33dae,2010-11-03 23:00:00,Atlanta Hawks,94.0,Detroit Pistons,85.0,1.3444581729015572,-1.1866144398672882,0.6600942929210263,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33dad,2010-11-04 00:00:00,Boston Celtics,105.0,Milwaukee Bucks,102.0,0.7913485488740308,-0.21941890588255658,0.2647777109300269,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33dac,2010-11-04 00:30:00,Houston Rockets,99.0,New Orleans Pelicans,107.0,0.0445061129532881,0.6110614550848186,0.3925431730614221,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33daa,2010-11-04 01:00:00,Denver Nuggets,101.0,Dallas Mavericks,102.0,-0.0024633330121052563,-0.7185118605938289,1.0424811151824906,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33dab,2010-11-04 01:00:00,Utah Jazz,125.0,Toronto Raptors,108.0,0.8534117631271939,-1.1083717005780216,2.8340646495054655,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33da9,2010-11-04 02:00:00,Phoenix Suns,110.0,San Antonio Spurs,112.0,0.4531373434553689,-0.48117044012397964,0.8224728215973476,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33da8,2010-11-04 02:30:00,Sacramento Kings,100.0,Los Angeles Lakers,112.0,-1.9545251092999194,0.9849758473538344,-0.9521017872933695,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33da7,2010-11-04 02:30:00,Los Angeles Clippers,107.0,Oklahoma City Thunder,92.0,-1.7438174033239437,-0.4082604452188074,-0.49095338516413384,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33da6,2010-11-04 02:30:00,Golden State Warriors,115.0,Memphis Grizzlies,109.0,-0.0371326886148755,-0.5960936250250708,-0.4017836892552754,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33da5,2010-11-05 00:00:00,Chicago Bulls,112.0,New York Knicks,120.0,0.5821192729027101,-0.318975427997308,1.251023449562221,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33da4,2010-11-05 02:30:00,Portland Trail Blazers,106.0,Oklahoma City Thunder,107.0,0.28154424770025865,-0.03990311116157774,1.651758116323022,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33da1,2010-11-05 23:00:00,Indiana Pacers,90.0,Milwaukee Bucks,94.0,-0.23551547418554347,-0.18776017562538747,-0.6949886874221046,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33da2,2010-11-05 23:00:00,Orlando Magic,105.0,Brooklyn Nets,90.0,2.6567403480634417,-0.07013569264255967,1.3160105416923287,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33da3,2010-11-05 23:00:00,Philadelphia 76ers,116.0,Cleveland Cavaliers,123.0,-0.8699097334265979,3.3944859803345024,-1.1084123072806542,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33da0,2010-11-05 23:30:00,New York Knicks,112.0,Washington Wizards,91.0,0.2558668985841142,0.7055305944379847,0.7666198199803007,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d9f,2010-11-05 23:30:00,Detroit Pistons,97.0,Charlotte Hornets,90.0,-0.9162772191295598,0.280908510705089,0.8092177022154315,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d9e,2010-11-06 00:00:00,New Orleans Pelicans,96.0,Miami Heat,93.0,-0.8416065374291297,-0.3743625790403773,0.5260386393448071,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33d9d,2010-11-06 00:00:00,Minnesota Timberwolves,103.0,Atlanta Hawks,113.0,-2.023991742624073,-0.5689563086615588,-1.797401049520353,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33d9c,2010-11-06 00:00:00,Boston Celtics,110.0,Chicago Bulls,105.0,0.9832173078307053,-0.5545965918446452,1.0284772495711616,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33d9b,2010-11-06 02:00:00,Phoenix Suns,123.0,Memphis Grizzlies,118.0,1.5011017582446629,-0.41174547174667575,-0.0864336023032861,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33d98,2010-11-06 02:30:00,Denver Nuggets,111.0,Los Angeles Clippers,104.0,1.879069191275362,-0.12995393116059314,1.4290432791970251,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33d99,2010-11-06 02:30:00,Golden State Warriors,85.0,Utah Jazz,78.0,-1.00268122041227,0.24169874593926755,-0.6738797677570376,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33d9a,2010-11-06 02:30:00,Los Angeles Lakers,108.0,Toronto Raptors,103.0,1.5981508035113672,-2.2297619278479672,0.855686499215042,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33d96,2010-11-06 23:00:00,Charlotte Hornets,88.0,Orlando Magic,91.0,-1.6315847300913398,0.9370324709883318,-1.4871363525871237,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33d97,2010-11-06 23:00:00,Washington Wizards,102.0,Cleveland Cavaliers,107.0,-1.2697188822960825,2.4905489042482722,-0.501238259654357,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33d95,2010-11-06 23:30:00,Miami Heat,101.0,Brooklyn Nets,89.0,1.667787225179847,1.0078887729464892,1.1105449629171318,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33d94,2010-11-07 00:30:00,San Antonio Spurs,124.0,Houston Rockets,121.0,0.9584016806957222,-0.37460830674335815,0.03954068964587763,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d93,2010-11-07 00:30:00,Milwaukee Bucks,81.0,New Orleans Pelicans,87.0,0.2733784978380266,0.01981837589343118,0.20485588743196378,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d92,2010-11-07 01:00:00,Utah Jazz,109.0,Los Angeles Clippers,107.0,1.7360868580929647,0.018296986475792733,2.109840367575701,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d91,2010-11-07 01:00:00,Dallas Mavericks,92.0,Denver Nuggets,103.0,0.0860401586738512,0.7447820090348327,-0.8645426531241546,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d90,2010-11-07 02:00:00,Sacramento Kings,91.0,Memphis Grizzlies,100.0,-0.3814435828371703,-0.9688078013379371,-1.0222215807449002,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d8f,2010-11-07 02:00:00,Portland Trail Blazers,97.0,Toronto Raptors,84.0,0.7712127407304559,-0.5899545699317841,1.5681724486019926,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d8e,2010-11-07 17:00:00,New York Knicks,96.0,Philadelphia 76ers,106.0,0.10612936668585003,-0.20180066823143145,-0.15607420978772507,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d8d,2010-11-07 22:00:00,Atlanta Hawks,114.0,Phoenix Suns,118.0,-0.6268762629144411,-0.4075956815103925,-0.5225629408342425,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d8c,2010-11-07 23:00:00,Detroit Pistons,102.0,Golden State Warriors,97.0,-0.4970302117932542,0.9560714074212057,0.932215403628022,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d8b,2010-11-08 00:00:00,Oklahoma City Thunder,83.0,Boston Celtics,92.0,-0.6095123650427055,0.027777385979108563,-1.2867623649889686,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d8a,2010-11-08 00:00:00,Houston Rockets,120.0,Minnesota Timberwolves,94.0,1.3884953568897367,1.8079934975713576,2.1743974808847217,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d89,2010-11-08 02:30:00,Los Angeles Lakers,121.0,Portland Trail Blazers,96.0,0.6944589427419026,-1.5733803803395903,0.35685260780594036,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d86,2010-11-09 00:00:00,Charlotte Hornets,91.0,San Antonio Spurs,95.0,-0.7116351703638361,0.050702168565683915,-0.5677783976520197,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d88,2010-11-09 00:00:00,Toronto Raptors,102.0,Golden State Warriors,109.0,0.015991960592962085,0.709254023765545,-0.642888299028101,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d87,2010-11-09 00:00:00,Orlando Magic,93.0,Atlanta Hawks,89.0,1.1438312005393454,-0.060711832709640784,2.9601120165920616,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d84,2010-11-09 01:00:00,Chicago Bulls,94.0,Denver Nuggets,92.0,-0.7678418202215277,1.0956432762679593,-0.519854502545715,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d85,2010-11-09 01:00:00,Memphis Grizzlies,109.0,Phoenix Suns,99.0,-1.3820950619820211,0.41288220857130226,0.059390950062079464,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d83,2010-11-09 01:30:00,Dallas Mavericks,89.0,Boston Celtics,87.0,-0.30994961897368534,0.18742249032225577,-0.972816305070603,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d82,2010-11-10 00:00:00,Indiana Pacers,144.0,Denver Nuggets,113.0,-0.7806365169995599,0.613622744906759,-1.3796075663993126,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d81,2010-11-10 00:00:00,Brooklyn Nets,91.0,Cleveland Cavaliers,93.0,-1.3848010941898021,1.8322892958877808,-1.9492090239607927,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d80,2010-11-10 00:30:00,Miami Heat,114.0,Utah Jazz,116.0,0.18102931910099493,1.0385805175042784,-0.12299997168628381,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d7f,2010-11-10 01:00:00,New Orleans Pelicans,101.0,Los Angeles Clippers,82.0,1.0804929057353172,0.7669525003485842,2.447186837256933,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d7e,2010-11-10 01:00:00,Milwaukee Bucks,107.0,New York Knicks,80.0,0.6084425773482414,-0.625595810941291,1.9472007973827081,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d7d,2010-11-10 03:00:00,Portland Trail Blazers,100.0,Detroit Pistons,78.0,1.176865025794308,-0.8420388624966216,0.9034254549917589,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d7c,2010-11-10 03:30:00,Los Angeles Lakers,99.0,Minnesota Timberwolves,94.0,2.9655194911771194,-0.6015528260125553,1.8416242426501597,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d7b,2010-11-11 00:00:00,Toronto Raptors,96.0,Charlotte Hornets,101.0,-0.38837004547515536,0.09087651635304271,-1.541738939037762,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d7a,2010-11-11 00:00:00,Orlando Magic,94.0,Utah Jazz,104.0,1.0214442537483914,-0.08367357006960946,0.8887719625073279,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d79,2010-11-11 00:00:00,Washington Wizards,98.0,Houston Rockets,91.0,-0.7836393656847566,-0.5415466577029895,-0.7102017439690995,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d78,2010-11-11 00:00:00,Atlanta Hawks,91.0,Milwaukee Bucks,108.0,0.22259987075302443,-0.7164507614458107,0.9497824334177503,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d76,2010-11-11 00:30:00,Cleveland Cavaliers,87.0,Brooklyn Nets,95.0,1.3277645515745042,-1.83471562932237,1.856477294697706,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d77,2010-11-11 00:30:00,New York Knicks,117.0,Golden State Warriors,122.0,-0.32900758572622113,1.0677302573647416,-1.0274052225986614,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d74,2010-11-11 01:00:00,Memphis Grizzlies,91.0,Dallas Mavericks,106.0,-0.8110859562112364,0.18509072574045965,-0.4531252043587901,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d75,2010-11-11 01:00:00,Oklahoma City Thunder,109.0,Philadelphia 76ers,103.0,0.6483729986686984,-1.0587194209899422,0.9297855574499828,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d73,2010-11-11 02:30:00,San Antonio Spurs,107.0,Los Angeles Clippers,95.0,1.8962690390527346,0.9290667241311101,3.1099937404426194,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d72,2010-11-11 03:00:00,Sacramento Kings,89.0,Minnesota Timberwolves,98.0,0.771637741983476,0.534431273973496,0.6473237451963562,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d70,2010-11-12 01:00:00,Chicago Bulls,120.0,Golden State Warriors,90.0,0.2011732079007659,0.684327587162422,0.5685830235874662,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d71,2010-11-12 01:00:00,Miami Heat,107.0,Boston Celtics,112.0,-0.2784135673618952,0.6021729534478574,-1.1327321740723295,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d6f,2010-11-12 03:30:00,Denver Nuggets,118.0,Los Angeles Lakers,112.0,-0.7533692518606211,1.1732997828890208,0.02138462153016309,-0.3969949058425927,-0.48551650892282533
5a03faa54825085e2df33d6b,2010-11-13 00:00:00,Atlanta Hawks,86.0,Utah Jazz,90.0,-0.29724580149135454,-0.03835469300268045,0.38342047534763907,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33d6e,2010-11-13 00:00:00,Washington Wizards,85.0,Charlotte Hornets,93.0,-0.8458530374624347,-0.2313799668259552,-1.1907960792349057,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33d6d,2010-11-13 00:00:00,Orlando Magic,106.0,Toronto Raptors,110.0,1.844551304360597,-1.0024374308975492,1.2330689868287554,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33d6c,2010-11-13 00:00:00,Indiana Pacers,99.0,Houston Rockets,102.0,0.22802088907850196,-0.682544092741011,1.9397910514269094,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33d6a,2010-11-13 01:00:00,Minnesota Timberwolves,112.0,New York Knicks,103.0,-0.8096109166341161,-1.9522893278621838,0.029275664880323755,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33d69,2010-11-13 01:30:00,Dallas Mavericks,99.0,Philadelphia 76ers,90.0,1.1205774462655769,-0.8640180870387788,0.1580777756793793,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33d68,2010-11-13 02:00:00,Phoenix Suns,103.0,Sacramento Kings,89.0,1.8674344954985787,0.4583094944314239,2.306367430926734,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33d67,2010-11-13 02:30:00,Oklahoma City Thunder,110.0,Portland Trail Blazers,108.0,-0.2718376232944081,0.1328064488705281,-1.3521102656008726,-0.3969949058425927,2.0596621981374352
5a03faa54825085e2df33d66,2010-11-13 03:30:00,Los Angeles Clippers,107.0,Detroit Pistons,113.0,-0.31016064317861053,-1.3015301901354874,-0.020833138220672693,-0.3969949058425927,2.0596621981374352
